Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
12093,-3.970507482,-0.944188094,-2.867225676,0.287620668,0.9914651,-1.634323593,1.575400667,-3.570239945,-2.716631766,-15.45664768,5.263856085,-7.071153215,-1.304539898,-9.375696525,1.308263389,-14.04293538,0.473010964,3.442976976,0.448029306,-2.504791229,1.168523236,0.392846935,0.295853197,-1.368588904,0.150152627,-0.377575497,2.188097979,0.285370627,67.9,1
12141,-1.563920385,1.786181,0.235994287,-0.681905649,-0.013638943,-0.678707967,0.336401114,0.596966052,0.835491469,-0.056786824,1.350961803,-1.564515203,-0.829536372,0.34041102,0.185009245,-0.085427368,0.119057402,0.521768053,1.403938911,0.290758837,0.055492676,-1.068802535,-0.228237524,0.983252242,-0.456454404,0.301302142,-0.039189626,0.238228206,24.95,0
12176,-1.575758249,0.314123204,1.745211097,0.044045896,1.213266196,-0.436522628,-0.280340676,-0.478131691,-0.466900634,0.041193311,-0.105772213,0.357192673,1.12772813,0.334840358,-1.078278544,0.205915845,-0.367859054,-0.808395351,-0.142877646,-1.277354772,0.344083718,-0.089559095,-0.116296937,-0.664478156,0.384029973,-0.253993324,-0.047583046,-0.220855691,22.74,0
12259,1.037973331,0.864162699,0.340717341,-2.283597545,-0.749844833,0.681265513,-1.181570747,-0.125320799,0.597106621,-0.940477726,0.812965056,0.489620533,3.305944527,0.684014688,-0.10944814,0.383719629,-0.504687999,1.584203902,-0.885208264,-1.185746748,-0.142612844,-0.840007186,-0.103405531,0.369364823,0.224692265,1.194798103,0.219977564,0.242642283,15.13,0
12282,-1.18410471,-0.194623076,2.15439712,-0.812266731,-0.597396272,0.401110222,-0.212926857,-3.113804272,1.223521016,1.287047977,0.933475276,-0.650307081,1.264998101,-0.10721863,-0.524515292,0.470764848,-0.269284529,-0.079141187,0.262663632,0.488467727,0.167854495,-0.678775831,-0.231230429,0.349067579,0.558629274,-0.444574416,-0.036207402,0.021856807,63.61,0
12324,-0.695858049,-0.928211682,0.010185197,-2.415691264,-0.356375413,-0.908286305,-0.330512724,0.065670868,2.028017765,1.280392719,-0.452527499,-1.245985896,1.747183138,0.816892937,1.094387692,-0.587622246,1.285051723,0.884838899,0.153865378,-0.025106749,-0.158865672,-0.045061611,-0.141985363,0.04820281,-0.140088993,-0.00486905,-0.039999787,0.024752146,0.89,0
12354,1.0841434,-0.666123923,0.376097759,0.503408518,2.515967295,-0.99488338,0.265567968,-0.640952944,1.354814483,-1.3956888,-0.337488522,0.552217491,3.080661284,1.310655726,0.384751837,-0.1286427,-0.512423316,-0.603679453,1.565739731,-0.206763231,0.079108794,-1.015171646,-0.271994269,-1.033790302,-0.047175687,0.885695807,0.035863048,0.102524083,11.82,0
12393,0.715946677,0.859127638,-2.729413741,2.928040917,-1.728756826,-2.005127099,-14.17467631,-15.17652868,-6.168822169,-3.473758732,6.989051123,-5.461430532,-0.089634327,0.780906996,1.049677691,-4.1397003,-15.4763138,0.548289359,-0.249236483,-1.841514855,1.683380583,0.395664209,-0.38582611,1.06063236,-1.405734661,-0.906004197,1.412488129,0.205692682,153.46,1
12610,0.932179876,-0.531588753,0.859135413,-0.390415613,0.17272122,-1.319814533,-0.631644841,0.720828708,0.853418736,-0.958011337,0.720309736,1.375397891,0.993267357,2.009070816,1.059470401,0.140098537,-0.361160647,0.0893169,0.607646943,-0.073782081,0.332568484,-0.287786521,-0.085618003,-0.914603373,0.654837089,1.155866936,0.01152351,-0.063636392,1,0
12856,0.171263688,1.573276782,2.344118073,0.401214756,-1.048283012,-0.603326921,-0.243339026,0.154035997,-0.48796849,-0.34933181,1.624329481,-1.699586631,0.530198112,1.709631494,-1.393937885,0.703064431,0.928437264,0.859974653,-0.943357471,-0.9670541,-0.009764854,0.066440389,-0.067507524,0.377198975,0.321309215,-0.383615114,0.422888264,0.161931938,119.44,0
12913,-2.341948958,-0.133917212,0.759001765,-0.669823411,0.358576906,-0.0208052,-0.794384644,-0.10597926,-0.829106927,0.067791504,1.122962377,-2.362528152,2.747892535,1.5713921,1.20132778,0.709380026,-0.552189445,0.013795106,0.12847043,-0.194501337,-0.017009248,0.03555406,-0.241639103,0.553652222,0.5190825,0.780648973,-0.013495165,-0.036125371,24.26,0
12950,1.13887195,-0.011093109,1.255672948,-1.880345052,0.903820344,-0.663739825,-0.671281391,0.019534245,-2.022237068,0.906424401,2.145534022,-2.561201414,2.674192271,0.304951426,-0.307433063,-0.116386509,-0.18432869,-0.263080555,-0.298830781,-0.233161747,-0.025174923,0.482548756,-0.126613042,0.182015249,0.354932224,0.091307655,0.408066927,0.01375069,984,0
12950,1.115786567,-1.282917876,0.801096545,-2.034888392,0.401152254,-0.786405083,0.138296913,0.861361728,0.15071896,-0.797238431,0.875838231,-1.808466891,1.218867094,1.206136712,1.099985879,-1.220169773,-0.17902946,-0.423422812,0.734062352,0.416223352,-0.165960128,-0.942263933,-0.1605006,0.944286892,0.615226871,-0.765776665,0.201923593,-0.257175572,79.95,0
13102,-0.699279932,-0.006906868,1.597380642,-1.043199666,-0.698689178,-0.024219415,-0.7872776,-0.072613504,0.701677996,0.337688189,2.067873576,-2.428578168,0.358066843,1.704422095,-2.013048318,-0.123850924,0.373896984,-0.111330023,0.366656394,-0.005909872,-0.076205889,-0.666789828,-0.568807422,0.388400235,0.608235606,0.780040079,-0.009035001,0.253612283,170,0
13126,1.025920966,0.830748015,-11.6772508,4.730568115,1.139475005,-3.492807515,-7.139065022,-34.61920983,0.522070268,-5.783970494,6.906370026,-8.933637492,1.486567226,-5.095479277,-0.016581762,-8.052859001,-5.027407221,2.45546228,0.633577481,-3.196247215,0.580793978,-12.65449051,3.377591466,-0.967604892,0.651740687,-0.0794295,0.460459988,0.46945472,720.8,1
13210,0.86851593,0.900696786,0.800194261,-1.417157447,0.359682593,-0.869887119,-0.288743181,1.144459868,-1.357410929,0.598427213,-0.229656015,-1.211408229,1.735147795,0.795940624,0.347630356,0.560128078,1.074653802,0.388155179,0.579204712,-0.385029701,0.140775331,-0.672572053,-0.242355988,0.005745026,-0.099475263,-0.078773744,0.032595105,0.22494809,15.95,0
13270,-0.674794431,0.068380246,0.992342426,-2.480294701,0.144970527,-1.894674322,0.4229595,0.090490666,0.931122973,0.216097365,0.833707189,-2.085524607,1.388095633,2.254561359,-1.329501883,-0.709272663,0.080099529,-0.205676599,0.228430048,-0.399212729,4.86510975,-0.989561954,0.00645831,0.914218858,0.340745369,-0.056644559,0.249235761,0.021221726,232.2,0
13291,0.851298945,-0.978345802,0.861554826,1.6363952,-0.592327739,-1.497792388,-0.523012944,0.359016932,-1.324965473,0.292816826,1.104183912,-1.374838976,2.630509271,0.660844441,-1.009992592,-0.424655141,0.652056918,-0.230364265,0.693785034,-0.071106368,0.189269086,-0.299772794,-0.284561528,0.400048581,0.385441982,0.522700983,-0.034204263,0.217959566,1,0
13291,-1.145566764,-0.048384303,2.56792504,-0.275354814,-0.279234439,-1.611948514,-1.032376627,0.13462137,-0.085930977,-0.490229867,1.262106704,1.517869975,2.617484359,0.509167186,1.656775163,0.191834352,-0.37735419,-0.188540563,-0.174405009,0.120960703,0.418054107,-0.063385621,-0.061225583,-0.411334353,0.307027535,-0.159476416,0.02088886,0.19101548,1,0
13373,1.088121188,-0.468259839,1.282793543,0.513261629,-0.347122584,-1.433567567,-0.400346819,0.615849144,0.585678262,-0.477860461,1.640720579,-1.9796571,2.828884778,1.901668838,-1.960236199,-0.208563775,0.360549928,0.863384295,2.473718009,-0.086021685,-0.092364439,-0.867412169,-0.154980327,-1.08012629,0.242261378,1.065739896,-0.052876406,0.162993645,99.9,0
13484,0.905267766,-0.774010569,1.319429117,-2.677441544,-0.131147821,-1.525125281,-0.424553364,0.157812242,-0.876227917,-0.905721309,-1.0183575,-0.964676916,3.652848192,0.571946123,-1.880228692,0.186058198,0.975576099,-0.208795877,0.884631107,-0.096627953,0.056451858,-0.901705353,-0.22316772,-0.345537596,-0.216998821,-0.386167691,0.021208027,-0.052192789,1,0
13502,1.158081028,-0.012766258,0.373272054,1.002031233,1.536151116,0.590132891,-0.672594829,0.184635986,-0.25200079,-0.486659957,2.439586994,-1.689256474,0.428444905,1.801054182,-0.102946131,-1.100524889,-0.208799338,-0.687785459,-0.921779182,0.546052386,-0.005688103,-1.405655708,-0.280798105,0.03445152,-0.239512267,-0.274657661,-0.292611401,0.200270637,12.99,0
13650,1.096785306,1.448388084,1.769815184,1.000769764,2.110335768,-0.801282672,-1.193738656,1.137321741,0.782365273,0.083346886,2.049187551,-2.040217598,-0.60175553,2.263130607,-1.286375147,-0.766387842,1.584526035,-1.439267036,-0.743493071,-0.111931142,-0.127317564,0.340536798,0.045691194,0.102277552,0.347689653,-0.465278123,0.552021637,0.126558158,235.7,0
13812,1.071337501,0.017679984,1.219061903,-0.023827773,-1.587292408,3.240366609,0.853840157,0.579930067,0.314554102,1.012571312,1.316579153,-2.692501355,1.095345773,1.705394616,-0.198406037,-0.493481862,0.619166138,-0.423268729,-1.40649103,-0.332196945,4.370298718,-1.3362358,-0.109433863,0.529657092,-0.371141657,0.075845788,0.001762825,0.256365212,23.9,0
13813,-0.692068657,0.867167544,2.006431848,-1.668269458,-0.092113397,-0.874702844,-0.656197932,-0.012213782,0.788640266,-0.412674444,0.018398862,-2.121816789,-0.153188248,-0.421698652,-1.34051493,0.308812794,0.834334271,-0.852485408,-0.290474129,-0.02815831,0.125315937,0.31001095,-0.101701756,0.312665653,-0.140897177,0.845785868,-0.299156391,0.004516925,42.56,0
13826,1.152224977,1.156723622,0.835328474,-0.753183031,-1.075929733,1.413100087,0.481119562,-3.209189709,1.604394758,-1.323518231,-0.504318719,0.197952038,-0.361442271,1.625937457,1.02314626,0.349320926,-0.048324472,-0.609297078,-0.514308498,-0.364674263,-0.095499781,-0.636425239,0.05114562,-0.395413479,0.693051791,0.811668223,0.189103073,-0.017385946,7.5,0
13908,-1.409000855,-0.508439668,1.24637687,0.789985956,-0.03136875,0.626728905,0.194646686,-0.020671147,2.243911684,0.993358299,-0.398100638,-2.691713702,0.708347724,0.261682559,-1.467915363,-0.698160407,-0.035366718,-0.227247865,-0.705969343,-0.007284731,0.03405794,-0.667958621,0.04528766,-0.728688441,0.521528726,0.095897921,-0.06222141,-0.011537433,26.59,0
14054,1.097958467,1.137310975,1.40619992,-0.729489588,1.937712417,-0.793522357,-1.249199615,-0.231722245,2.10674748,2.002981076,-0.629710366,1.083738893,2.954181426,0.69262984,-0.888576235,-0.68218873,-0.770485278,0.538174732,-0.339233997,0.595606188,0.025359901,-0.650054661,-0.301154932,-0.498964569,0.542933635,1.058271004,0.010370878,0.385093486,74,0
14074,-0.845541613,-0.592109019,0.568037782,1.046464438,-0.676638662,0.978187885,0.300602301,-0.01688221,0.714993115,2.398683741,1.519127342,-1.727755334,0.448056303,0.536650524,-0.547781958,-1.280566854,-0.788346712,0.384812328,0.884270039,0.087905553,-0.056122686,-1.003472894,0.006820892,0.373466014,0.196111761,-0.238984049,-0.010824589,0.001747302,768.84,0
14102,-2.268368542,-0.564836934,2.137120334,-0.037885542,-0.789660752,-1.206532691,0.039019939,0.151087932,0.636177708,0.244818409,-0.201094854,-1.502905253,1.949809026,1.772911171,0.402512212,0.676480562,2.308946486,-0.668633956,-0.027526078,0.060089803,-0.086806378,-0.865828657,-0.39080971,-0.752429811,-0.013591613,-0.474770233,0.305972693,0.128458066,222.99,0
14425,-0.902047597,0.463435061,0.639924556,-1.766232818,0.174856608,-0.812794015,-0.706020208,0.491154587,-0.561262248,0.330734196,0.404665004,-1.590400232,-0.693266639,0.230029873,-0.530613741,0.469141412,0.410338987,-0.338810922,-0.203537437,0.170477229,-0.116441875,-0.961804177,0.089304012,0.001592923,0.554359803,0.859560241,-0.32641387,0.028070874,48.1,0
14430,0.360585888,0.945761302,-0.247070276,2.33803783,-0.223636229,-0.409250698,-0.735058366,-0.076939317,1.627745268,0.18017741,-0.630508738,-1.272124492,0.557212064,1.726289737,-1.997224386,0.620054418,-0.384045055,0.867134235,1.099730143,1.019199534,1.9159315,-1.050490608,-0.044881158,0.000658636,0.321581824,1.084068894,-0.019235941,0.406284387,80.17,0
14458,0.848199322,-1.045985576,0.621793966,0.2540631,-0.183669752,-0.304970652,-1.081850316,0.230278008,-1.028523867,-0.906639374,0.685311668,-1.621209462,2.553510852,1.97319777,1.096370296,0.256199828,0.819018915,0.626327745,0.027478312,0.079917427,0.188988251,-1.167784022,-0.346584689,0.122536716,-0.144541878,-0.07342227,0.375093016,0.054532585,15.95,0
14460,0.864367477,0.972756581,0.734735683,1.756940348,-0.571615179,-1.266814834,-1.031401442,0.426237298,0.892048915,0.182922722,-1.054872376,-1.032112588,1.023468536,0.689921436,-1.125639958,0.180539782,0.740827964,0.455606333,-0.211851718,-0.031926012,0.348034389,-0.199602888,-0.143381408,0.345595539,0.611053138,-0.392654234,-0.001797333,0.076058724,15.95,0
14465,1.071225275,1.174407629,2.281471961,-0.124489417,0.448381071,1.310057066,-1.326515356,-0.029298421,-0.382555215,0.32659871,1.702110142,-0.734327272,0.463722124,1.599906521,-2.130566834,0.327119728,-0.094593413,1.145782239,0.7857641,-0.264548342,0.376964808,-1.251978787,-0.347378234,-0.402073482,-0.541982556,0.730381019,-0.013882337,0.006698851,30.99,0
14469,1.21923088,1.449882434,2.314493162,0.36255826,-0.635057819,-0.451992405,-0.711743574,0.225780803,-0.372514534,-0.85232479,0.515489993,-1.377173237,-0.21992534,1.944039664,1.261334619,0.671435109,0.023996283,-0.369176447,-0.060705646,0.126148939,-0.532215842,-0.86403477,-0.046156032,0.388515387,0.094702702,0.324118557,-0.003877572,-0.16775353,24.88,0
14504,-2.085065327,-0.035982854,0.436075796,2.700018918,-0.269925292,-0.00874243,-0.683783517,0.751025079,-0.243868103,-1.277793612,-0.189302146,-2.484024783,2.103110337,0.17946249,-0.159538489,-0.317412377,1.209917232,-0.246929121,-0.039296082,0.134291414,0.129985463,0.083564214,0.064611375,-0.438233561,0.666203001,1.051404843,0.207043802,0.125922998,10,0
14601,-1.086360456,-0.769427039,2.144685648,-1.404408797,-0.863066105,-1.76367063,-0.994882458,0.296846744,0.205366273,-0.548338371,-0.304577751,-0.568228993,1.619606985,0.479283993,-1.341292287,0.259215778,0.808898552,0.953153191,0.203472639,0.137916126,0.455224006,-0.293101753,-0.485607053,0.3847609,0.148034648,1.136970275,0.059199312,0.041189202,1,0
14777,0.255733293,-0.686884388,1.12004632,-1.510529459,0.872454815,-0.547121843,0.165422076,-0.069747984,0.897138538,0.283322966,-0.251207471,0.51274055,3.147168449,1.379055,0.117760366,-0.666108598,1.308656682,0.074260192,-0.961488379,-0.250079042,-0.150314989,-1.612805475,-0.306311647,-0.782321287,-0.157944127,-0.279292752,0.0161749,0.102876783,11.68,0
14898,0.212183045,-0.523726579,0.432777409,0.300934924,-0.584980001,2.911172399,-3.460552678,0.705745485,-0.811011669,0.269420994,1.434683453,-1.346066751,2.643515794,-0.466346645,0.556944917,0.06553498,1.386045886,0.297700596,-1.080721385,0.096212804,-0.160399261,0.484799959,-0.32559564,-1.066320618,0.032937932,-0.247961074,0.010568476,0.007557384,410.49,0
15062,-1.219136977,2.950021623,1.240690008,0.288499861,0.009043867,-0.509254187,0.422359553,0.581593843,1.635355214,1.245226596,-0.312167161,-2.338711375,0.15829956,0.35818577,-0.963555375,-0.145061537,-0.515941382,0.651417822,0.77717366,-1.059630107,0.361057349,-0.306260259,0.206944192,-0.318493027,0.187356173,1.024481412,0.258893995,-0.217382965,31.17,0
17187,1.387287611,-1.322918202,-15.30354598,3.423217848,0.046974309,1.404118647,1.161673424,1.215737563,-5.749465354,-2.06687281,0.729017256,-5.468223742,-1.524920728,-10.50777185,0.097030174,-11.18678632,-9.231087239,1.10966078,2.237729111,2.178188398,0.420258303,1.261418414,7.576593986,-0.349903585,0.652938823,-0.010174105,0.850382539,0.315626426,208.58,1
17220,-3.575517875,1.179035701,0.732830929,6.235830016,-12.24540473,-2.589096247,2.229787033,-8.9898153,-2.97715031,-9.336356789,7.957470792,-10.1132489,-1.392814021,-5.053117039,0.1004298,0.107489758,6.435855146,2.079982443,-2.200992765,-0.816346301,8.255595748,-0.101110938,-0.3461528,0.393378321,-0.150058607,0.118172739,-0.198262369,-0.512161164,444.17,1
17220,-3.719645705,-0.068641514,2.648819476,5.314590199,-0.345859299,-0.556009763,0.360394968,1.378734883,0.855385681,-5.979696292,4.367002317,-7.644910973,-0.509013039,-13.06208648,0.410309251,-11.04602477,-2.662381232,-4.750738807,0.151397183,-4.857902385,1.65669193,-0.005612233,-7.742253362,0.044084697,-0.791135542,-0.606509818,0.49343315,-0.052544234,51.37,1
18690,3.13993018,-11.6252037,2.035134,3.528829702,3.724860804,-1.099127579,-4.331726713,-2.564674506,-1.644017917,-4.718616215,8.500473099,-7.944462043,-0.282090349,-4.335494764,0.459750383,-6.719678485,-20.50260616,1.31270469,0.679778757,2.759313287,-1.524727437,-0.385944273,0.546702282,0.316205383,0.576391849,-0.977533747,0.207338446,-0.423376206,52.69,1
20451,-16.64432587,1.926821345,-15.5987766,3.363654187,-2.25513301,-2.705455895,-1.276888798,-6.364356793,-5.436483083,-13.8922584,5.074613875,-4.343501262,1.045434172,-4.650421705,0.069679097,-3.26289436,-1.172669982,-3.702083259,0.296240727,-0.446661514,20.11649361,0.006905033,0.240412354,-0.128291161,-1.196754549,-0.230402051,0.420337893,-1.414183243,319.2,1
21662,1.041774521,1.874371354,-2.63073854,1.896247321,-0.549911196,-3.143806514,-26.70450648,0.022175017,0.268771315,-14.72737508,7.866690391,-12.19362407,1.300669893,-2.770234761,0.217493678,-5.792208061,-3.164169093,-5.209734309,1.915279924,-1.482546219,-34.03006142,-9.615157146,0.101297026,0.085328063,-0.004653358,-0.197652113,-3.240039849,-0.20277408,31.91,1
25198,1.610325193,2.042552306,-1.436565944,6.772872101,4.016247216,-2.133933456,-3.619409717,4.345638689,2.01423724,-5.727573094,2.852818724,-2.862195368,-1.078078313,-5.06567763,-0.25294554,-0.261428867,-16.71458128,-2.431253692,-2.623958861,-2.093224425,-8.07320282,-1.238625197,0.638033438,0.293937183,-0.258080296,-0.533834807,-2.287229685,-0.190741455,1.79,1
25198,-17.33808834,-0.29008512,-7.625357641,5.26984848,2.762654421,0.872235047,-2.980871002,-1.612885906,-7.776853273,-8.041903753,1.448213932,-2.607752049,0.252329497,1.77040226,0.384628166,-7.43365736,0.457191636,-0.421788311,0.696087236,-2.080578799,-0.369361761,-0.037941167,-0.024120673,0.622672622,-1.599207306,0.018037115,-0.209146204,0.516369999,94.82,1
26556,-2.800041421,1.766277192,-1.751839625,4.276320996,0.448953718,-1.826126553,-13.58522881,-0.754639987,0.292202744,-7.537052812,4.951601048,-2.038501119,0.688090332,-5.102034099,1.538078436,-10.5626754,-1.574766927,-2.06393066,-1.037296207,-4.191979157,18.23363185,0.427568076,-0.058624647,-0.555174631,0.640916797,-0.047257242,0.265798026,0.412769442,104.03,1
26556,-0.0025776,8.135350881,-16.98575029,10.18322574,-0.018393453,-2.293409676,-0.362198525,0.027410124,-1.564563336,-2.403321738,2.038759496,-1.728596674,0.32652335,-5.767018743,-0.045149744,-6.039117415,-3.904987791,1.725704365,1.049817142,0.565220025,7.532718886,-0.736785796,0.166437254,-0.140725801,-0.421306992,-0.010083733,-1.175469175,-0.11147966,139.9,1
26833,0.569263255,0.971370019,-6.333159738,4.934827275,-1.530320372,2.093777627,-5.094134778,-1.345853813,0.826838366,-8.275939111,3.472643799,-1.129774761,-1.696845424,-6.420771403,0.630083352,-9.214977874,-6.139715226,-1.506306531,-1.055838759,-5.011440568,0.344977832,0.632231074,-3.278147119,-0.247137356,0.02674735,-0.473759769,-0.259102786,-0.170295837,19.02,1
26833,-3.598731191,0.910880037,-0.004216281,2.452871005,-11.78919472,-2.197325486,0.971051899,-1.168473527,-3.456097942,-8.735632244,7.678029865,-5.156813137,-0.067611949,-11.08010498,-0.70995082,-4.4403005,-10.11079437,-0.10730163,-1.61272976,0.865019371,0.00370118,-1.894455894,-0.533463645,-0.400708736,0.379851134,-0.72941324,-1.353026735,-0.0312958,65,1
26931,-8.729655615,0.168904061,-2.265280428,-1.616072918,6.73294095,-3.599001774,-9.271096185,0.390850656,-8.333116936,-8.319944515,-0.038807222,-4.754322232,1.487888104,-8.207820339,2.24213989,-4.090252537,0.276484008,-2.751726565,-0.322741216,-0.748645235,-0.720360462,-0.195419,-0.100119719,0.374460238,-0.997822578,-0.578224908,0.155778866,0.135645922,18.98,1
28242,-2.798141367,-1.741745983,-28.47304078,7.307246992,3.369739231,-2.67277129,2.59133318,1.24843004,-4.069456091,-5.07536092,4.059985482,-16.98904609,-1.940013223,-10.08111506,0.96723494,-3.882368771,1.848413369,3.639917864,-0.078284986,0.466272651,-0.187720889,-0.406663628,-10.11388396,-0.526387748,-2.305795544,-0.423455054,1.134569056,0.516342392,273.01,1
28625,-0.321577691,-1.025269973,-4.831521183,6.964032391,-1.283840244,-1.870120209,-23.74059019,0.797161565,-0.425342908,-2.017160818,6.423232298,-19.50877928,0.776756686,-6.228124051,0.681560955,-2.633517116,-3.13293089,-4.826677218,1.472750436,0.318613104,2.797705721,0.203482895,0.311253872,-1.334119248,-0.476306406,-0.149585656,-0.207455331,0.404775186,60,1
28658,-2.288092831,-0.755215495,-9.080970957,8.264950937,-4.990208475,-3.105144879,-0.20577552,0.3372653,-7.642555812,-9.674909052,6.595573524,-3.917146991,1.461921384,-6.225758664,0.251392987,-7.807860122,-9.114122149,-1.859729843,-1.3793414,-0.715486314,0.889131011,3.938960579,-17.3112514,-0.027538078,-0.816525686,-0.69955868,-4.54231728,-1.167625264,240.77,1
29526,-1.271379543,1.497282374,-6.331743992,5.042668532,-14.62217616,-3.456443837,1.954987746,0.37811052,-0.864078207,-4.460330706,6.085441809,-19.35806591,-1.189522764,0.546093755,0.420730533,-8.932451699,-12.20941864,-4.390873281,-1.404587436,-4.156096304,0.279614708,-0.104156392,1.168511625,0.216754992,1.280413251,0.783191076,0.395002075,0.346835556,7.59,1
29531,1.636035091,2.672773075,-12.89707373,4.332111751,2.339251187,-3.557010755,-0.123149115,13.89772799,-0.841681057,-14.97298775,6.546419403,-8.753876348,-0.169373457,-0.107012588,0.751315605,0.117845506,-10.61343956,1.051106167,-2.138934194,-1.359493611,-12.9909449,-0.988988847,-0.392684361,-0.029142617,-0.658221163,0.055862649,1.395123599,-0.010070357,3.76,1
29531,-0.159866656,2.298136651,-13.95793347,7.448094665,-3.882137443,-3.2570456,0.96457903,-16.54839198,-4.94450185,-7.948090091,1.590433845,-11.0905111,-0.279647726,-5.017464111,1.739172367,-3.180463277,-2.096405655,-4.99135889,-0.049676312,-0.096668191,-24.26495374,-3.801382779,-1.197887131,0.48107798,-1.371088548,0.655988273,0.674878682,-0.296634783,451.27,1
34521,1.3854463,-9.893421727,-4.199607059,4.271822438,2.207125667,-1.288229602,1.621485488,6.88143729,-2.773746921,-9.61880061,2.098693321,-4.393008855,0.035764957,-4.063923206,0.16021088,-13.09214091,-14.96577439,-4.804319894,-1.638206313,0.162411241,28.87915958,-0.040610948,-0.428147527,-0.233656376,-0.528785696,0.055781696,0.202518098,-0.576612996,80.9,1
34634,-0.403697955,2.463012395,-6.472847612,7.423356152,-12.03541429,-3.157260059,-2.875965457,10.14679504,-0.263683975,-14.34609626,3.711265393,-5.485891076,-2.004805461,-2.932223148,1.562166353,-0.998442521,-4.185488742,0.846923668,-3.242048212,0.496764658,4.369782694,1.196693752,-0.136653049,0.922646026,-0.529794104,-0.155340022,-2.077603762,-0.283984021,426.4,1
34687,-0.330922213,8.430772696,-18.90664396,5.629141077,0.699084092,-3.465861459,-5.13768508,-3.372963824,-6.029438037,-10.94773428,0.015967926,-2.891801466,-0.351760839,-10.6562751,-1.482479475,-6.705636631,1.135383767,0.244170049,-0.12268601,-8.163699063,18.01665904,0.041475181,-1.108303189,0.021506752,0.461477755,-0.195656267,0.094745041,-0.29220071,44.9,1
35585,-1.426350932,1.593342941,-2.821008688,1.737455326,-0.685678848,-4.852368994,-2.797120675,-6.837215487,-5.544981456,-4.813539121,2.556595792,-3.757559158,-1.286342481,-4.736720549,0.485361508,-2.738503499,-0.711202466,2.916784459,0.494227225,-2.767805012,0.394585119,-0.242158542,1.345409981,0.07597889,-1.090266036,-1.134823414,0.673782349,0.62709371,0.92,1
35899,-1.554526217,-2.760189627,-8.979060949,3.624777149,2.507858798,1.063078612,2.552917015,2.398636395,-2.532407795,-3.253966304,2.945839845,-0.758796678,-0.73421327,-9.231513461,0.311330133,-2.095072805,-8.190454332,2.826270395,0.667584494,1.60350462,1.393231695,-1.506961362,-7.993709228,0.008090083,-0.791190135,-0.447593025,1.471116618,-0.183282933,170.92,1
35906,0.541050106,2.459729556,0.012232389,5.325108525,2.769500099,-0.672156507,-11.24727961,1.377668659,0.662079434,-3.014288684,7.991214125,-9.769039246,-0.214519395,0.739472781,0.215506314,-7.723683693,-8.558448518,-4.90576606,0.877485437,0.027084156,7.680216061,-1.639356662,-1.406834303,0.061775998,0.462422131,-0.768131672,0.119241424,0.056194789,52.69,1
40662,-6.564792123,8.343094479,-21.54660765,4.770408541,1.346269416,-3.207160471,-8.017738493,10.78100478,-0.43191962,-7.72399719,4.354648578,-18.18048877,1.588686867,-2.320562657,0.825170777,-7.559073263,-14.96074202,1.07502506,1.81209327,-1.378103574,22.98517124,-1.426639021,4.158230123,-0.505386149,-1.015754656,-0.200625196,-0.291120789,0.20787962,39.9,1
41237,-10.20626956,0.11261664,-5.312925018,3.837653281,-2.115634214,-5.272918625,-2.412801926,-3.721403481,-10.05076133,-16.0851013,5.921077389,-12.12924815,1.858494825,-5.040112013,-0.313845776,-9.419512016,-22.61995494,1.864976032,0.971389316,-4.712118964,8.928742226,-0.414958059,2.324873772,0.45799764,0.204658537,-0.181227574,0.18072114,-0.291462456,8,1
41607,-6.594068832,5.796729724,-6.018201681,6.706471819,1.628115606,-1.757136616,4.867966258,-29.30985441,-2.941261581,-17.99636435,8.547606876,-6.983177047,0.86006331,-3.793261123,1.998303689,-5.963050467,-6.033033227,-7.869294563,0.364673336,0.599577567,-8.773914675,-11.47930682,0.067654554,-0.046280284,0.251631622,0.0131674,1.542757293,-1.141902788,11.39,1
41743,2.298048945,1.503581433,-3.362067715,7.89177919,-3.069996166,-3.16163219,-30.43545439,-1.936268821,-2.847507841,0.908385254,3.105666512,-19.67095422,1.230680899,-5.567671432,0.290763652,-8.223868405,-12.00915091,1.195823674,3.024541067,-0.45466262,-23.43667416,3.544527335,0.005145316,0.106037034,1.265460943,0.300335358,1.581104278,0.790555025,364.19,1
42474,-3.452085684,0.669815948,-7.157017545,2.65829533,0.356228687,-5.518409957,-5.629729987,0.370125802,-8.312221611,-3.549904101,7.359604442,-19.37357566,-1.29122341,1.151490047,1.580294463,-2.488427925,-21.74416704,-3.36168139,1.088581323,-3.609699915,-0.183351889,-0.964478387,4.66843803,0.83236278,-0.130722486,-0.367808634,2.155131167,-0.985241574,3.79,1
45501,-3.417920153,1.050130245,-18.9493,2.833984264,0.261999108,-2.918554681,-22.32846494,4.238153851,-3.355317817,-8.631832694,2.572412845,-9.019255426,0.966710559,0.177356884,0.194879635,-12.78914612,-0.658226287,-5.003745465,3.307760813,-7.153164884,1.460980944,-4.939869362,-6.345135105,-0.21156117,0.237299313,-0.237013847,-8.567999149,1.020699253,254.76,1
